x,y,region,home_county,mutual_aid_number,type,accidental_transmitter,date,operational_periods,number_volunteers,total_hours,mileage,total_paid_hours,aircraft_used,area_type,area_type_other,land_ownership,land_ownership_other,number_subjects,category,category_other,age_sub_1,gender_sub_1,fitness_sub_1,experience_sub_1,mental_factor_sub_1,mental_rating_sub_1,age_sub_2,gender_sub_2,fitness_sub_2,experience_sub_2,mental_factor_sub_2,mental_rating_sub_2,age_sub_3,gender_sub_3,fitness_sub_3,experience_sub_3,mental_factor_sub_3,mental_rating_sub_3,age_sub_4,gender_sub_4,fitness_sub_4,experience_sub_4,mental_factor_sub_4,mental_rating_sub_4,age_sub_5,gender_sub_5,fitness_sub_5,experience_sub_5,mental_factor_sub_5,mental_rating_sub_5,group_specifics,number_sub_well,number_sub_ill_injured,number_sub_doa,number_sub_not_found,point_found_count,medical_problems_subject,medical_problems_other_subject,medical_provider,medical_provider_other,year,male_female,sub_1,sub_2,sub_3,sub_4,sub_5,sub_total,state,children,seniors,mental,daylight,winter,helicopter,uav,fixed_wing,total_aircrafts,gps,time_bin
-121.930630497,36.467088382,,None,,rescue mountain,,2014/11/23 01:21:59+00,0.0,7.0,18.0,,0.0,no,wilderness,,,,1.0,hiking,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,0,1,0,0,0,0,0,11-32hr
-121.925036727,36.6163234950001,,None,,search urban,,2014/11/22 23:45:00+00,0.0,8.0,40.0,,0.0,no,urban_rural,,,,1.0,other,,55.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,0,0,0,0,1,0,0,0,0,0,32hours-7day
-118.017141,34.191067,,None,,rescue mountain,,2014/10/02 15:59:00+00,0.0,9.0,20.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,35.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,1,1,0,0,1,0,11-32hr
-118.046866,34.184153,,None,,rescue mountain,,2014/10/04 10:28:00+00,0.0,15.0,33.0,,0.0,no,wilderness,,,,1.0,hiking,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,1,0,0,0,0,0,32hours-7day
-117.842975,34.278469,,None,,assist,,2014/10/08 11:38:00+00,0.0,9.0,27.0,,0.0,aircraft-helicopter,urban_rural,,,,1.0,motorized-land,,35.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,1,1,0,0,1,0,11-32hr
-117.951149,34.1885800000001,,None,,search mountain,,2014/10/11 15:43:59+00,0.0,13.0,59.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,1,1,0,1,1,1,0,0,1,0,32hours-7day
-117.761135,34.24305,,None,,assist,,2014/10/20 09:30:00+00,0.0,9.0,31.0,,0.0,no,wilderness,,,,3.0,hiking,,45.0,male,,,,,25.0,male,,,,,25.0,male,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,1.0,,,3.0,California,0,0,0,1,1,0,0,0,0,0,11-32hr
-118.046866,34.184153,,None,,rescue mountain,,2014/10/26 06:55:00+00,0.0,6.0,8.0,,0.0,no,wilderness,,,,2.0,hiking,,35.0,female,,,,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,female,1.0,1.0,,,,2.0,California,0,0,0,0,1,0,0,0,0,0,0-11hr
-118.018187,34.209212,,None,,rescue mountain,,2014/10/26 12:53:00+00,0.0,19.0,43.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,15.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,1,1,0,1,1,1,0,0,1,0,32hours-7day
-106.43962151,35.4853235460001,,None,,search mountain,,2014/05/24 07:33:00+00,0.0,4.0,4.0,,0.0,no,wilderness,,,,1.0,motorized-land,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,New Mexico,0,0,0,1,0,0,0,0,0,0,0-11hr
-106.375888065,35.165073148,,None,,rescue mountain,,2014/06/15 02:55:00+00,0.0,14.0,112.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,New Mexico,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.802139371,35.7965167610001,,None,,search forest,,2014/06/16 12:00:00+00,0.0,3.0,9.0,,0.0,no,wilderness,,,,1.0,hiking,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,New Mexico,0,0,0,1,0,0,0,0,0,0,0-11hr
-106.449778198,35.210411261,,None,,rescue mountain,,2014/06/26 19:30:00+00,0.0,19.0,95.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,climbing-scrambling,,45.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,New Mexico,0,0,0,1,0,1,0,0,1,0,32hours-7day
-106.850451218,36.0381080170001,,None,,rescue mountain,,2014/08/04 02:39:00+00,0.0,4.0,28.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,fishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,New Mexico,0,0,0,0,0,1,0,0,1,0,11-32hr
-106.405001278,35.1946892130001,,None,,rescue mountain,,2014/08/25 05:29:59+00,0.0,4.0,20.0,,0.0,no,wilderness,,,,2.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,,,,,,,,New Mexico,0,0,0,0,0,0,0,0,0,0,11-32hr
-106.480191965,35.1358817610001,,None,,rescue mountain,,2014/10/12 04:53:00+00,0.0,11.0,77.0,,0.0,no,wilderness,,,,1.0,mtn bike,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,New Mexico,0,0,0,0,1,0,0,0,0,0,32hours-7day
-112.051304988,35.8616593580001,,None,,search forest,,2014/11/24 20:51:43+00,0.0,11.0,59.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,other,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,1,1,1,0,0,1,0,32hours-7day
-111.729121267,34.8838855330001,,None,,search mountain,,2014/11/21 23:48:00+00,0.0,12.0,68.0,,0.0,no,wilderness,,,,1.0,hiking,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,1,0,0,0,0,0,32hours-7day
-112.013526281,36.1153218210001,,None,,rescue rock,,2014/11/03 09:20:00+00,0.0,2.0,16.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,65.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,1,1,1,0,0,1,0,11-32hr
-117.634225182,34.2717079350001,,None,,rescue mountain,,2014/11/25 08:00:00+00,0.0,12.0,60.0,,0.0,aircraft-helicopter,wilderness,,,,4.0,hiking,,15.0,male,,,,,15.0,male,,,,,15.0,male,,,,,,,,,,,,,,,,,,4.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,1.0,,,3.0,California,1,1,0,1,1,1,0,0,1,0,32hours-7day
-111.717230182,34.8402308980001,,None,,rescue forest,,2014/11/05 23:19:59+00,0.0,3.0,6.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,1,1,0,0,1,0,0-11hr
-111.786082617,35.821251315,,None,,search forest,,2014/11/23 04:33:00+00,0.0,11.0,52.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,other,,15.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,1,1,0,0,1,1,0,0,1,0,32hours-7day
-122.181749634,46.1691050420001,,None,,rescue mountain,,2014/01/01 23:00:00+00,0.0,9.0,63.0,,0.0,no,wilderness,,,,1.0,climbing-scrambling,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,32hours-7day
-122.157888702,46.1353919410001,,None,,search mountain,,2014/01/21 04:12:00+00,0.0,9.0,18.0,,0.0,no,wilderness,,,,3.0,mountaineering,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,11-32hr
-122.158017449,46.135510895,,None,,search mountain,,2014/01/16 21:30:00+00,0.0,1.0,1.0,,0.0,no,wilderness,,,,1.0,hiking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,0-11hr
-122.268122825,46.121243436,,None,,search forest,,2014/05/25 03:59:59+00,0.0,3.0,12.0,,0.0,no,wilderness,,,,3.0,hiking,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,11-32hr
-112.93322661,35.504709244,,None,,search forest,,2014/12/08 21:20:59+00,0.0,14.0,35.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hunting,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,1,1,0,0,1,1,0,0,1,0,32hours-7day
-122.211275391,46.1024913690001,,None,,rescue cave,,2014/05/27 20:28:00+00,0.0,11.0,28.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Washington,0,0,0,1,0,0,0,0,0,0,11-32hr
-122.211447052,46.1173674790001,,None,,search forest,,2014/06/01 02:00:00+00,0.0,9.0,36.0,,0.0,no,wilderness,,,,2.0,hiking,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,32hours-7day
-122.223806671,46.172076987,,None,,search mountain,,2014/06/13 00:59:59+00,0.0,14.0,154.0,,0.0,no,wilderness,,,,1.0,climbing-scrambling,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,32hours-7day
-121.51673346,46.1921631290001,,None,,rescue mountain,,2014/07/04 05:00:00+00,0.0,7.0,13.0,,0.0,no,wilderness,,,,1.0,hiking,,65.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,11-32hr
-117.586202911,34.2223804650001,,None,,search mountain,,2014/12/09 08:00:00+00,0.0,9.0,25.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,1,1,0,0,1,0,11-32hr
-122.219515137,46.2000054280001,,None,,search forest,,2014/07/05 22:30:00+00,0.0,4.0,3.0,,0.0,no,wilderness,,,,1.0,hiking,,25.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,0-11hr
-122.203035644,46.1657762720001,,None,,rescue mountain,,2014/08/18 08:29:59+00,0.0,4.0,4.0,,0.0,no,wilderness,,,,2.0,climbing-scrambling,,65.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Washington,0,0,0,1,0,0,0,0,0,0,0-11hr
-122.376756958,45.7806661650001,,None,,search forest,,2014/08/31 05:00:00+00,0.0,4.0,20.0,,0.0,no,wilderness,,,,2.0,hiking,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Washington,0,0,0,0,0,0,0,0,0,0,11-32hr
-122.227754883,46.135332464,,None,,rescue mountain,,2014/10/03 21:00:00+00,0.0,13.0,9.0,,0.0,no,wilderness,,,,1.0,climbing-scrambling,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Washington,0,0,0,0,1,0,0,0,0,0,0-11hr
-122.313928894,46.041278608,,None,,assist,,2014/10/06 18:45:00+00,0.0,5.0,4.0,,0.0,no,wilderness,,,,1.0,hunting,,65.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,1,1,0,0,0,0,0,0-11hr
-120.838628105,39.012317733,,None,,rescue mountain,,2014/02/25 20:42:59+00,0.0,5.0,15.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,other,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,1,1,0,1,0,1,0,0,1,0,11-32hr
-121.609430603,39.7655034580001,,None,,search rural,,2014/05/30 19:49:00+00,0.0,1.0,16.0,,0.0,aircraft-helicopter,urban_rural,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,California,0,0,0,1,0,1,0,0,1,0,11-32hr
-111.602700987,35.2321814210001,,None,,rescue rock,,2014/10/26 20:15:00+00,0.0,14.0,39.0,,0.0,no,wilderness,,,,1.0,climbing-scrambling,,35.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,1,1,0,0,0,0,0,32hours-7day
-121.282887748,38.809854048,,None,,search urban,,2014/06/19 20:26:00+00,0.0,3.0,30.0,,0.0,no,urban_rural,,,,1.0,walk away,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,11-32hr
-121.015632442,38.9374671410001,,None,,search forest,,2014/06/24 06:59:59+00,0.0,5.0,25.0,,0.0,no,wilderness,,,,2.0,motorized-land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,1.0,,,,,,2014,,,,,,,,California,0,0,0,0,0,0,0,0,0,0,11-32hr
-122.03412085,46.18004101,,None,,rescue other,,2014/10/12 18:00:00+00,0.0,10.0,7.0,,0.0,no,wilderness,,,,1.0,hiking,,45.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Washington,0,0,0,1,1,0,0,0,0,0,0-11hr
-112.114541673,35.845160376,,None,,search forest,,2014/10/13 03:01:59+00,0.0,16.0,163.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,other,,65.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,1,1,0,0,1,0,32hours-7day
-119.867582611,38.607551083,,None,,search forest,,2014/08/10 22:05:59+00,0.0,3.0,51.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,fishing,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,0,0,1,0,0,1,0,32hours-7day
-120.567628436,39.1927620750001,,None,,search mountain,,2014/07/06 22:09:59+00,0.0,4.0,34.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,0,0,1,0,0,1,0,32hours-7day
-120.385656646,39.2853894510001,,None,,rescue mountain,,2014/08/17 22:24:00+00,0.0,3.0,24.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,0,0,1,0,0,1,0,11-32hr
-120.939972691,39.000645782,,None,,search forest,,2014/08/18 12:59:59+00,0.0,4.0,10.0,,0.0,no,wilderness,,,,1.0,other,,45.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-119.948456577,38.1889532860001,,None,,search mountain,,2014/09/27 22:51:59+00,0.0,2.0,28.0,,0.0,no,wilderness,,,,2.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,,,,,,,,California,0,0,0,0,0,0,0,0,0,0,11-32hr
-122.433920197,45.9474224470001,,None,,assist,,2014/10/18 17:42:59+00,0.0,7.0,4.0,,0.0,no,wilderness,,,,1.0,hunting,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,1,1,0,0,0,0,0,0-11hr
-122.220201782,46.09201618,,None,,search forest,,2014/10/26 02:29:59+00,0.0,7.0,3.0,,0.0,no,wilderness,,,,4.0,other,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,1,0,0,0,0,0,0-11hr
-120.807900719,39.174790828,,None,,rescue mountain,,2014/11/13 00:20:00+00,0.0,8.0,72.0,,0.0,no,wilderness,,,,2.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,,,,,,,,California,0,0,0,0,1,0,0,0,0,0,32hours-7day
-122.213850311,46.0921352280001,,None,,search forest,,2014/11/08 03:59:59+00,0.0,11.0,66.0,,0.0,no,wilderness,,,,1.0,hunting,,65.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,1,0,0,0,0,0,32hours-7day
-122.148790649,46.1443722270001,,None,,search forest,,2014/12/01 03:00:00+00,0.0,8.0,24.0,,0.0,no,wilderness,,,,1.0,hiking,,35.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Washington,0,0,0,0,1,0,0,0,0,0,11-32hr
-105.77753096,39.798681071,,None,,rescue snow ice,,2014/01/02 14:07:59+00,0.0,26.0,39.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,snowboarding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,1,1,1,0,0,1,0,32hours-7day
-105.228600792,39.608765969,,None,,search mountain,,2014/01/18 14:13:59+00,0.0,15.0,15.0,,0.0,no,wilderness,,,,1.0,other,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,0,0,0,1,0,0,0,0,0,0,11-32hr
-105.724573425,39.699364405,,None,,rescue mountain,,2014/01/23 14:16:59+00,0.0,27.0,81.0,,0.0,no,wilderness,,,,1.0,snowboarding,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,0,0,0,1,1,0,0,0,0,0,32hours-7day
-105.617502005,39.8231659160001,,None,,rescue mountain,,2014/01/12 14:21:00+00,0.0,19.0,86.0,,0.0,no,wilderness,,,,3.0,motorized-land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-105.448641299,39.8757692140001,,None,,rescue rock,,2014/03/20 14:51:00+00,0.0,24.0,132.0,,0.0,no,wilderness,,,,3.0,climbing-roped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,1,0,0,0,0,0,0,32hours-7day
-105.713748714,39.702814748,,None,,search mountain,,2014/04/20 06:00:00+00,0.0,21.0,84.0,,0.0,no,wilderness,,,,2.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.802497646,39.691455725,,None,,search mountain,,2014/04/20 06:00:00+00,0.0,16.0,24.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-105.642294666,39.8294532510001,,None,,rescue mountain,,2014/04/26 06:00:00+00,0.0,30.0,165.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.481276294,39.643886035,,None,,rescue mountain,,2014/05/13 06:00:00+00,0.0,22.0,44.0,,0.0,no,wilderness,,,,1.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,1,1,0,0,0,0,0,0,0,0,32hours-7day
-105.386508726,39.409499123,,None,,rescue mountain,,2014/05/15 06:00:00+00,0.0,20.0,30.0,,0.0,no,wilderness,,,,1.0,mtn bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-105.313048387,39.359980658,,None,,rescue mountain,,2014/05/17 06:00:00+00,0.0,22.0,82.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.333299504,39.493810572,,None,,search mountain,,2014/05/23 06:00:00+00,0.0,31.0,46.0,,0.0,no,wilderness,,,,1.0,walk away,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.35952078,39.1648754990001,,None,,search mountain,,2014/05/25 06:00:00+00,0.0,36.0,54.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.709253013,39.5962536060001,,None,,search mountain,,2014/06/07 06:00:00+00,0.0,34.0,42.0,,0.0,no,wilderness,,,,1.0,hiking,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,,1.0,,,,,1.0,Colorado,1,1,0,0,0,0,0,0,0,0,32hours-7day
-105.185717373,39.5371347620001,,None,,search mountain,,2014/06/08 06:00:00+00,0.0,33.0,41.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.642679958,39.5876625560001,,None,,rescue snow ice,,2014/06/08 06:00:00+00,0.0,25.0,50.0,,0.0,no,wilderness,,,,1.0,snow_skiing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,1,0,0,0,0,0,32hours-7day
-105.710940589,39.5971593730001,,None,,rescue mountain,,2014/06/29 06:00:00+00,0.0,24.0,18.0,,0.0,no,wilderness,,,,1.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,11-32hr
-105.528469724,39.757441418,,None,,rescue other,,2014/06/30 06:00:00+00,0.0,30.0,112.0,,0.0,no,unknown,,,,1.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.641680403,39.8295393060001,,None,,rescue snow ice,,2014/07/05 06:00:00+00,0.0,26.0,104.0,,0.0,no,wilderness,,,,1.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,1,1,0,0,1,0,0,0,0,0,32hours-7day
-105.290637473,39.6549391390001,,None,,rescue mountain,,2014/07/15 06:00:00+00,0.0,23.0,2.0,,0.0,no,wilderness,,,,1.0,,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,0-11hr
-105.595684242,39.6574318510001,,None,,search mountain,,2014/07/29 06:00:00+00,0.0,23.0,92.0,,0.0,no,wilderness,,,,1.0,hiking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.200154972,39.6433225850001,,None,,rescue mountain,,2014/08/02 06:00:00+00,0.0,32.0,40.0,,0.0,no,wilderness,,,,1.0,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
